ID,Ciudad,Estrato,Edad,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo,Trabajo_remoto,Transporte1,Compartido1,Tiempo1,Transporte2,Other.1,Compartido2,Tiempo2,Tecnologia_de_vehiculo,Other.2,Cilindrada,Kilometraje,Modelo,Costo_combustible,Costo_parqueadero,Costo_mantenimiento,Costo_obligaciones,Costo_depreciación,Costo_de_transporte,Comodidad,Rapidez,Costo,Conveniencia,Seguridad_personal,Menor_riesgo_de_accidente,Razones_ambientales,Salud,"Problemas_de_salud,_por_ejemplo,_discapacidad",Compromisos_tales_como_dejar_o_recoger_pasajeros,Preferencia_Trabajo_Remoto,Economia,Tiempo,Conveniencia.1,Seguridad_personal.1,Menor_riesgo_de_accidente.1,Razones_ambientales.1,No_hay_acceso_a_transporte_publico,Salud.1,"Problemas_de_salud,_por_ejemplo_discapacidad",Compromisos_tales_como_dejar_o_recoger_pasajeros.1,Otros,Desplazamientos_extra,OTROS_TRAYECTOS,Transporte_extra,Other.3,Transporte_almuerzo,Other.4,Tren,Cable,Transporte_integrado,Alimentador_de_sistema_masivo,Tranvia,Bus_o_Colectivo,Carro_propio_uso_individual,Carro_compartido_pasajero,Carro_compartido_conductor,Motocicleta_2T,Motocicleta_4T,Motocicleta_electrica,Taxi,Bicicleta_mecanica,Bicicleta_publica,Bicicleta_electrica_personal,Patineta,A_pie_o_caminata,Uber_o_similares,Bicicletas_eléctricas_compartidas_de_la_compañía,Patinetas_eléctricas_compartidas_de_la_compañía,Motivadores,Barreras,Sede,Genero,LATITUDE,LONGITUDE,Distancia_trabajo,dFlag,Viajes_std,Viajes_lab,Viajes_tr,Co2Flag_W,Co2Flag_lab_W,Co2Anual
14uhg8mhhvivo0627vc6a14uhg8mbqkt,Medellín,3,34,1,1,1,1,1,1,1,0,Tren,,40,Motocicleta 4T,,,30,Gasolina,,125,2700,2020,,,,,,1500,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,No,0,0,Taxi,,No requiero desplazarme,,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,ayudar al medio ambiente,no me siento segura en bicicleta,B,Femenino,6.1850875,-75.5996891,7.72234199443864,7-15 KM,14,0,0,3048.78061940438,0,158536.592209028
16zn0x82ho322q8n3ify7916zn0xp2us,Medellín,4,47,1,1,1,1,1,0,0,1,Carro propio uso individual,,15,No utilizo otros medios de transporte,,,,Gasolina,,1600,80000,2013,200000,130000,700000,2500000,10000000,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,Ahorro en tiempo y dinero por desplazamientos y costos de transportes. Este tiempo ahorrado se emplea en productividad laboral y/o tiempo personal.,0,0,Taxi,,A pie o caminata,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,Vivo en un sector con mucha pendiente y sin ciclorutas por lo cual es difícil la patineta o bicicleta. Cruza vias de alto tráfico como Las Palmas.,No,A,Masculino,6.2281581,-75.558925,1.79377002808084,1-5 KM,10,0,1,4629.97858930271,0,240758.886643741
1764u3vatci98emspio21764u3604hfs,Medellín,2,47,1,1,1,1,1,1,1,0,A pie o caminata,,25,Bus o colectivo,,,15,,,,,,,,,,,5000,1,0,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,0,15,Bus o colectivo,,A pie o caminata,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Por comodidad,Ninguna,B,Masculino,6.2397529,-75.5658401,0.679868719395592,<1 KM,10,15,0,0,3202.747780375,166542.8845795
1886gem47871ssgr8am1886ivhaopkew,Itagüí,3,37,1,1,1,1,1,0,0,1,Bus o colectivo,,1,No utilizo otros medios de transporte,,,,,,,,,,,,,,4600,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,Taxi,,A pie o caminata,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Autocuidado,El trayecto de casa - trabajo y viceversa,C,Femenino,6.1677215,-75.612413,5.17345199744253,5-7 KM,10,0,1,1699.41147709597,0,88369.3968089903
18ermbrwb9k5hww5ph18ermbo76fsz2e,Envigado,4,30,1,1,1,1,1,0,0,0,Carro compartido pasajero,2,80,Tren,,,70,,,,,,,,,,,6000,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,"Mayor aprovechamiento del tiempo, más niveles de concentración y menos cansancio mental y físico",0,5,Taxi,,A pie o caminata,,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,Cuidado del medio ambiente,Covid,A,Femenino,6.1544898,-75.5738771,7.72124234319062,7-15 KM,10,5,0,9964.81883746216,8388.71771725,954383.900845033
1awal55t88ubagh8xgjtn1awal556nmc,Medellín,4,32,1,1,1,1,1,0,0,0,Bus o colectivo,,60,Taxi,,,40,,,,,,,,,,,18000,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,Puedo compartir más tiempo con mi familia y estar más pendiente de mi hijo,1,,Taxi,,A pie o caminata,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,la bicicleta o patineta para disminuir riesgos de contagio,Seguridad,A,Femenino,6.2340061,-75.600725,3.07651430719799,1-5 KM,10,0,0,1010.59480704311,0,52550.9299662417
1c4rt8wylmdx1f65pgy1c4rtah8kefeo,Medellín,2,34,1,1,1,1,1,0,0,0,Tren,,30,Alimentador de sistema masivo,,,15,,,,,,,,,,,5700,1,1,1,1,1,1,1,1,0,1,0,,,,,,,,,,,,1,,Taxi,,Taxi,,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,Mas rapidez en el desplazamiento,Aglomneraciòn de personas y mas contaminaciòn,A,Masculino,6.256969,-75.6202821,6.20695322947455,5-7 KM,10,0,0,1750.36081071182,0,91018.7621570149
1cnstj5txdsgfn1c9yx616jsh4fuutdc,Medellín,4,53,1,0,0,0,0,0,0,0,Motocicleta 4T,,20,No utilizo otros medios de transporte,,,,Gasolina,,250,15000,2016,100000,0,600000,800000,2000000,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,contagio,0,0,Bicicleta mecanica,,No requiero desplazarme,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,ejercicio,horario,A,Masculino,6.2452506,-75.5610503,2.76345495982671,1-5 KM,2,0,0,250.541455412571,0,13028.1556814537
1e7w40nu2n5athzvzg7g1e7w40t7bidx,Sabaneta,4,52,1,1,1,1,1,1,0,0,Transporte integrado,,50,No utilizo otros medios de transporte,,,,,,,,,,,,,,10000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Disfrutar mi hogar mas tiempo. Aunque es necesario que el teletrabajo también tenga un horario de inicio y de fin de jornada. No es es posible por la salud física y mental no tener horario,1,,Alimentador de sistema masivo,,No requiero desplazarme,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No tengo carro propio,El metro está muy congestionado y es un riesgoso.,D,Femenino,6.15064,-75.6159393,11.8155423930794,7-15 KM,12,0,0,4657.5018059522,0,242190.093909514
1f52wkr7tkk6i6dyexhky1f52lvyeonx,Medellín,5,37,1,1,1,1,1,0,0,1,Bicicleta mecanica,,20,Bus o colectivo,,,25,,,,,,,,,,,4400,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,la principal razón es el tiempo,1,,Taxi,,No requiero desplazarme,,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,contribuir con mi salud y el medio ambiente,ninguna,C,Masculino,6.2350668,-75.5919279,3.10165737343763,1-5 KM,9,0,1,0,0,0
1fsiajay7fgjp75t4ci9sj1fsiajarg2,Medellín,3,41,1,1,1,1,1,0,0,1,Carro propio uso individual,,30,No utilizo otros medios de transporte,,,,Gasolina,,1400,8500,2019,80000,100000,400000,3000000,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Por las labores desempeñadas el trabajo remoto es mas  facil y se puede cumplir a cabalidad,0,5,Carro propio uso individual,,A pie o caminata,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"La bicicleta electrica me parece la mejor opcion para una movilidad alterna, se segura y relajante.","Bicicleta electrica, el costo",C,Masculino,6.2840256,-75.5971861,8.54473664065442,7-15 KM,10,5,1,17448.2030205698,6636.44325175,1252401.60616063
1gvvcdwx77qn3ik59p1gvvcdnv9s2r47,Sabaneta,3,43,1,1,1,1,1,0,0,1,Tren,,45,Transporte integrado,,,20,,,,,,,,,,,8000,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,0,0,Taxi,,A pie o caminata,,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"economia, factores ambientales",No monto bicicleta,D,Femenino,6.1537104,-75.6100308,11.2214653236081,7-15 KM,10,0,1,3164.45322125747,0,164551.567505389
1h1ofdtnnc0xncoutt1h1ofd8u58yzw7,Medellín,4,30,1,1,1,1,1,0,0,0,Carro propio uso individual,,30,Taxi,,,30,Gasolina,,1998,24800,2019,350000,160000,1000000,4000000,6000000,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Eficiencia,1,,Carro propio uso individual,,A pie o caminata,,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"Para la bicicleta, el clima",,D,Masculino,6.2086652,-75.5702295,4.09361672631345,1-5 KM,10,0,0,10566.213895279,0,549443.122554506
1h76xn4rbo42kv1h76xno3zrl2xc3bjl,Medellín,6,35,1,1,1,1,1,0,0,0,Taxi,,15,Bus o colectivo,,,30,,,,,,,,,,,15000,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,1,,Taxi,,A pie o caminata,,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,Si hay un tema de alquiler compartido y eléctrico,No hay cobertura de bicicletas o patinetas compartidas donde vivo,A,Masculino,6.1905968,-75.5620549,3.9806339448278,1-5 KM,10,0,0,10274.5890765734,0,534278.631981819
1hgun50frlj5ab6m71hgu64ce7a0rgrm,Medellín,2,34,1,1,1,1,1,1,0,0,Bus o colectivo,,30,A pie o caminata,,,45,,,,,,,,,,,4600,1,1,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,0,0,Taxi,,Bus o colectivo,,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,salud,dinero y seguridad,C,Femenino,6.1957329,-75.5929844,1.41774961220326,1-5 KM,12,0,0,558.854698290647,0,29060.4443111137
1iad8l920ee6ihwhz11x1iad8681gwtn,Sabaneta,2,42,1,1,1,1,1,0,0,1,Motocicleta 4T,,35,Tren,,,,Gasolina,,180,75000,2015,70000,50000,700000,700000,2000000,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,"El teletrabajo es una alternativa muy valiosa en la actualidad, debido a que contribuimos a la preservación del medio ambiente y minimizamos costos, tanto personales como para la empresa. Es una opción que debe ser revisada como prioridad, independiente de la pandemia. Es importante tener en cuenta también que debe ser regulada para que no se pierda la dimensión de lo personal y lo laboral.",1,,Taxi,,Motocicleta 4T,,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,La bicicleta siempre y cuando pueda contar con un lugar para ducharme en la empresa.,"Mi residencia oficial está ubicada en Sabaneta pero también viajo constantemente a Rionegro a la casa de mi novia, en donde actualmente estoy pasando la cuarentena. Frecuento este lugar porque me gusta el ciclismo y tengo la facilidad de practicarlo en condiciones adecuadas junto con mi hijo. Además es un ligar de lindos paisajes en donde se puede respirar aire puro y tener un contacto directo con la naturaleza. Podría decir que es mi segundo hogar a pesar de que de que este año llevo 4 meses continuos acá.",A,Masculino,6.1519573,-75.6066636,8.74933809682448,7-15 KM,10,0,1,3966.17989535193,0,206241.3545583
1iddnwh01a6wxcrtla1iddnwxaxn2hpz,Medellín,5,36,1,1,1,1,1,0,0,0,Taxi,,25,Tren,,,45,Gasolina,,1600,10500,2017,,,,,,25000,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,ninguna,1,,Taxi,,A pie o caminata,,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,cercania para acceder,ninguna,A,Femenino,6.2668231,-75.5949583,5.21043103612984,5-7 KM,10,0,0,13448.8723530128,0,699341.362356666
1klw3oh1eawo6r25sm6o1klw3oh4ttzp,Marinilla,3,34,1,1,1,1,1,0,0,1,Bus o colectivo,,70,Transporte integrado,,,25,Gasolina,,1600,123000,2008,,,,,,17500,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,"La Caja también se vería beneficiada, puesto que la sede solo requeriría espacios puntuales para algunos foros que deban llevarse a cabo de forma física y no virtual, lo cual impactaría en la reducción de costos de mantenimiento.",0,0,Taxi,,A pie o caminata,,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Por el distanciamiento entre mi residencia y el lugar de trabajo (Marinilla - Medellín), solo me es posible usar transporte público (buses - sistemas integrados).","Sí, no me es posible usar biciletas, patinetas y demás sistemas amigables con el medio ambiente, por motivos de distancia entre mi residencia y lugar de trabajo (Marinilla - Medellín)",D,Masculino,6.1764644,-75.3406424,26.1756885356648,15-30 KM,10,0,1,8598.37213921926,0,447115.351239401
1kvofp7uul030jdn2do1kvo63ucf9u3m,Itagüí,2,32,1,1,1,1,1,1,0,0,Transporte integrado,,60,A pie o caminata,,,30,,,,,,,,,,,15000,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,El tiempo que invierto en el desplazamiento lo puedo usar para otras cosas.,1,,Tren,,Tren,,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,El tiempo de desplazamiento y la congestión vial son factores que me motivan para usar el sistema masivo de transporte.,No existen barreras,B,Masculino,6.1857636,-75.606468,8.05594427533618,7-15 KM,12,0,0,3175.52709497325,0,165127.408938609
1l0zxgy81p1yvqoa1l0zxs9xd9pjvfcg,Bello,3,32,1,1,1,1,1,0,0,0,Carro propio uso individual,,45,Tren,,,50,Gasolina,,1200,8856,2019,150000,130000,500000,2500000,5000000,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,Cuidado de la salud,1,,Transporte empresarial,,No requiero desplazarme,,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,"El transporte público permite conocer mejor el entorno, interactuar con otros usuarios, tiene costos accequibles, se puede usar el tiempo de desplazamiento en lectura o actividades desestresantes (conversar, jugar en el cel, hacer sopas de letras)","Si, la principal es la pandemia por la que atravesamos en la actualidad y en otros momentos porque utilizar transporte público implica abordar hasta 3 medios para llegar a mi lugar de trabajo y se presentan altas aglomeraciones en las horas pico",A,Femenino,6.3215978,-75.5604846,10.873195392388,7-15 KM,10,0,0,22202.8751343916,0,1154549.50698836
1l53fgqa5trgoeawhhl1l530209fooil,Medellín,5,55,1,1,1,1,1,0,0,0,Bus o colectivo,,45,No utilizo otros medios de transporte,,,,,,,,,,,,,,4600,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,No,0,1,Bus o colectivo,,A pie o caminata,,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"Mas facilidad, no se requiere tener  parqueaderos",No existe integrado para llegar a la sede de Guayabal,C,Masculino,6.2418068,-75.5990474,4.01520635226707,1-5 KM,10,1,0,1318.94289563805,213.516518691667,79687.8895451451
1m3i7ugunorwe3ptl1m3i7ubiw8w3crx,Medellín,4,34,1,1,1,1,1,0,0,1,Carro propio uso individual,,15,No utilizo otros medios de transporte,,,,Gasolina,,1600,15000,2019,50000,90000,100000,2440000,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,"Concentración, agilidad, rapidez",1,,Taxi,,Carro propio uso individual,,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,"No me gusta el uso del transporte público, bibicleta por ejercicio","medios de transporte público son inseguros, prefiero lo particular",C,Femenino,6.2297973,-75.5684226,3.26414968834416,1-5 KM,10,0,1,8425.24009919036,0,438112.485157899
1ndhoy9g2mo5rfzyyrqf1ndhoy7661pb,Guarne,2,29,1,1,1,1,1,0,0,1,Motocicleta 4T,,60,Bus o colectivo,,,,Gasolina,,180,30000,2020,250000,40000,500000,800000,700000,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,,Motocicleta 4T,,A pie o caminata,,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,Medio ambiente,sobreocupación,C,Masculino,6.20751,-75.37372,23.6686468573797,15-30 KM,10,0,1,10729.2814927332,0,557922.637622125
1or1e85k92bc1or1d1i787mtyx65nked,Medellín,5,26,1,1,1,1,1,1,0,1,Carro propio uso individual,,30,Carro compartido conductor,,1,30,Gasolina,,1500,46000,2016,240000,35000,2000000,3000000,20000000,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,comodidad,0,0,Bicicleta mecanica,,Carro propio uso individual,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,mas tiempo,la lejanía de las sedes,A,Masculino,6.2447623,-75.606985,4.23163101189179,1-5 KM,12,0,1,10369.0999653287,0,539193.198197093
1q4wrfovwp0vywxwc424cd1q4wrf9k5j,Medellín,4,50,1,1,1,1,1,0,0,1,Bicicleta electrica,,20,Uber o similares,,,20,,,,,,,,,,,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,"Al estar en mi casa me cuido y es majestuoso ver crecer a mi hijo, 20 meses, despertar en la mañana y bañarlo y también cobijarlo en la noche. Ver a mi esposa que también esta en casa, disfrutar el hogar. Aprovechar que el horario es continuo y es mas fácil cocinar y hacer deporte. Desde que empezó la pandemia salir a las 5:30 am a dar clase y en horario partido regresar a casa a las 9:20 PM ya no sé da y lo disfruto y agradezco por el tiempo que sé de.",1,,Bicicleta mecanica,,Motocicleta 4T,,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,Mi sentir y la proyección es usar lo bicicleta y hacer transición a lo eléctrico.,trancones del transporte. Por ejemplo antes de la pandemia el recorrido Alcaldía a ciudada del río es mas eficiente en bicicletas públicas,A,Masculino,6.2027208,-75.6021887,3.86948665547871,1-5 KM,10,0,1,735.202464540955,0,38230.5281561296
1qjdjs5iwpl59kn0v11qjdjwwgte5glt,El Retiro,3,30,1,1,1,1,1,0,0,0,Bus o colectivo,,60,Bus o colectivo,,,15,,,,,,,,,,,15000,1,1,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,0,0,Taxi,,No requiero desplazarme,,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,Ayudar al medio ambiente y restar a la cantidad de vehiculos que hay en las vias,mi lugar de residencia es lejos de mi lugar de trabajo,D,Femenino,6.0589073,-75.5047276,21.7539052700064,15-30 KM,10,0,0,7145.87403261548,0,371585.449696005
1qjtgr9mb37cadil89r9ia1qjtgrwlhi,Medellín,4,50,1,1,1,1,1,0,0,1,Bus o colectivo,,60,Carro compartido pasajero,,2,30,Gasolina,,2000,67000,2013,,,,,,9000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,Mejoro el tiempo que paso con mi familia,0,0,Taxi,,No requiero desplazarme,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C,Femenino,6.2554887,-75.5548937,6.43570363214289,5-7 KM,10,0,1,2114.04466902533,0,109930.322789317
1rb9smt8t18t1rbx91rcgy62026dot6x,Medellín,2,23,1,1,1,1,1,1,0,0,Transporte empresarial,,15,Bus o colectivo,,,30,,,,,,,,,,,2500,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,0,20,Transporte empresarial,,No requiero desplazarme,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Debo de trabajar.,No,D,Femenino,6.2011882,-75.5906498,5.56514714726494,5-7 KM,12,20,0,1393.64080994518,2712.915766925,213540.941997249
1ssv2sgp3gd7dhpe78hnuw1ssv2t6rhd,Envigado,4,28,1,1,1,1,1,0,0,1,Carro propio uso individual,,40,Bus o colectivo,,,,Gasolina,,1600,36000,2019,200000,30000,800000,3000000,5000000,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,Ahorro en tiempo y compartir con la familia,0,3,Carro propio uso individual,,A pie o caminata,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,salud,inseguridad,C,Femenino,6.1679339,-75.596726,4.47570427322292,1-5 KM,10,3,1,11552.4368412174,5033.23063035,862454.708521507
1tj2d2zzzc6j2psun1tj2dzug2p4c0rh,Bello,3,26,1,1,1,1,1,0,0,1,Bus o colectivo,,45,Motocicleta 4T,,,45,Gasolina,,125,65000,2015,,,,,,3500,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,no aplica,0,0,Motocicleta 4T,,Motocicleta 4T,,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,vivir cerca al lugar de trabajo y la universidad,la distancia entre el lugar de residencia y trabajo es muy prolongada,C,Femenino,6.3506772,-75.5576416,16.1919012442951,7-15 KM,10,0,1,5318.82828412486,0,276579.070774493
1uafuy1fme8iy91uaflg2nb2gcgrcb46,Medellín,3,37,1,1,1,1,1,0,0,0,Carro compartido conductor,3,40,No utilizo otros medios de transporte,,,,Gasolina,,1600,70,2012,,,,,,18000,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,Mejor calidad de vida y tiempor,1,,Carro propio uso individual,,A pie o caminata,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,promover la conducta prosocial,Comparto el vehiculo con mi esposo y hago recorrido dejando mi hija en en la institucion educativa y mi bebe donde mis familiares,C,Femenino,6.2538511,-75.6038942,5.4491012865891,5-7 KM,10,0,0,7032.45730859997,0,365687.780047198
1uniiei8bujnlawqlw1uniizmb4n33pi,Bello,4,38,1,1,1,1,1,0,0,1,Alimentador de sistema masivo,,1,Tren,,,1,,,,,,,,,,,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,"Concentración, efectividad, rinde más el tiempo",0,4,Alimentador de sistema masivo,,A pie o caminata,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"La verdad ninguno, vivo retirado y la geografía es compleja.","Me encanta la bici, pero es imposible utilizarla en la geografía del valle de aburra que son más montañas que valle.",C,Masculino,6.3419578,-75.5646737,15.099367338349,7-15 KM,10,4,1,4959.94515158606,854.066074766667,302328.583770342
1vca51czxeg7nw70gqw1vca5rkmam7rs,Medellín,3,34,1,1,1,1,1,0,0,1,Carro propio uso individual,,20,Motocicleta 4T,,,,Gasolina,,650,120000,2012,200000,35000,2000000,1300000,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,,1,,Carro propio uso individual,,A pie o caminata,,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,Cuidado y protección del medio ambiente. Sostenibilidad,No,D,Masculino,6.2706252,-75.5567011,2.99473275320843,1-5 KM,10,0,1,6115.19199102301,0,317989.983533197
1vnftogy64o6ymh7to1vnftovmpk4212,Medellín,2,29,1,1,1,1,1,0,0,0,A pie o caminata,,30,Bus o colectivo,,,15,Gasolina,,1600,0,0,,,,,,5000,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,0,2,Motocicleta 4T,,No requiero desplazarme,,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,solo cuando amerite,no tengo medio de transporte,A,Femenino,6.2907526,-75.5760861,7.34986546336322,7-15 KM,10,2,0,0,1473.2639792,76609.7269184
1vo5ud1zvzjg2jwa9a96c1vo5ud1gu1g,Medellín,4,24,1,1,1,1,1,0,0,1,Bus o colectivo,,45,Motocicleta 4T,,,25,,,,,,,,,,,4500,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,Se aprovecha el tiempo que se gasta en los desplazamientos trabajo- casa,0,0,Bus o colectivo,,No requiero desplazarme,,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,El cuidado de la salud y el medio ambiente,No se conducir,C,Femenino,6.2447243,-75.606825,4.64852560245235,1-5 KM,10,0,1,1526.98000566878,0,79402.9602947766
1vspsvhev7zng0mrl81vsmkmxo5yzngm,Medellín,6,50,1,1,1,1,1,0,0,0,Carro propio uso individual,,15,No utilizo otros medios de transporte,,,,Gasolina,,250,70000,2015,80000,100000,600000,3500000,8000000,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,Estar más tiempo con la familia,1,,Carro propio uso individual,,Carro propio uso individual,,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,Ambiental y Ejercicio,Vertigo para el caso de bicicleta,A,Masculino,6.2100942,-75.5835028,1.85081757872272,1-5 KM,10,0,0,3779.33717862606,0,196525.533288555
1wwgyieb6a2xg1wwgyieseze0bprph3w,Bello,3,34,0,0,1,1,1,0,0,1,Motocicleta 4T,,50,No utilizo otros medios de transporte,,,,Gasolina,,125,84800,2013,60000,50000,500000,700000,1500000,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,,0,0,Taxi,,A pie o caminata,,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,Que viviera cerca de la oficina,Las distancia entre la casa y el trabajo,C,Masculino,6.3548231,-75.567331,16.461033577042,7-15 KM,6,0,1,4477.19036851528,0,232813.899162795
1xh9jpdpf5dm5i4xeeb1xh99gsj7c1h6,Medellín,5,54,1,1,1,1,1,0,0,0,Carro propio uso individual,,10,No utilizo otros medios de transporte,,,,Gasolina,,1600,11000,2018,120000,0,400000,500000,2000000,0,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,0,0,Taxi,,No requiero desplazarme,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NO,No,C,Masculino,6.176999,-75.575906,3.5975766207922,1-5 KM,10,0,0,9285.86299630889,0,482864.875808062
1z4bj9ajblsc1z4g5apgmwispagpyh10,Medellín,3,32,1,1,1,1,1,0,0,1,Bus o colectivo,,90,Motocicleta 2T,,,30,,,,,,,,,,,10000,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,no,1,,Taxi,,A pie o caminata,,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,no,no,C,Femenino,6.2829748,-75.6040479,8.55837789071187,7-15 KM,10,0,1,2811.31546595774,0,146188.404229802
